id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23271549,Stratford Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78816,-122.40697,Private room,189,1,9,3/2/2020,0.34,63,283,0,1083521
23271623,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78584,-122.40702,Private room,189,1,3,4/3/2018,0.14,63,283,0,1083521
23271702,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78819,-122.40774,Private room,189,1,8,2/14/2020,0.3,63,283,0,1083521
23271772,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78737,-122.40911,Private room,189,1,5,2/27/2020,0.11,63,283,0,1083521
23271859,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78811,-122.40695,Private room,189,1,0,,,63,283,0,1083521
23271975,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78633,-122.40883,Private room,189,1,14,2/28/2020,0.62,63,283,0,1083521
23292785,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.7877,-122.40894,Private room,189,1,13,12/16/2019,0.57,63,283,0,1083521
23292883,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78788,-122.40713,Private room,999,1,8,2/26/2020,0.18,63,283,0,1083521
23292919,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78787,-122.40881,Private room,999,1,2,4/16/2018,0.1,63,283,0,1083521
23293005,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78809,-122.40739,Private room,189,1,1,4/12/2018,0.02,63,283,0,1083521
23293057,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78765,-122.40677,Hotel room,999,1,10,9/4/2019,0.48,63,283,0,1083521
23293099,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78793,-122.40685,Private room,999,1,4,2/23/2020,0.15,63,283,0,1083521
23293368,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78661,-122.40684,Private room,999,1,0,,,63,283,0,1083521
23293404,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78806,-122.40891,Private room,999,1,4,9/5/2019,0.09,63,283,0,1083521
23293457,Stratford Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78654,-122.40715,Private room,189,1,0,,,63,283,0,1083521
23293773,2 Bedroom Townhouse in SOMA,48005494,Zeus,,South of Market,37.7753,-122.39526,Entire home/apt,264,30,3,9/7/2019,0.11,44,302,1,
23293823,Modern Master Suite - Private Bath,173425402,Niels,,South of Market,37.77974,-122.39782,Private room,145,5,91,10/9/2021,4.52,2,67,8,STR-0002633
23294130,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78735,-122.40703,Private room,999,1,8,12/27/2018,0.18,63,283,0,1083521
23303083,"Your private oasis: shops, restaurants, parks",3138116,Jay & Kevin,,Castro/Upper Market,37.76531,-122.42814,Entire home/apt,189,6,17,6/5/2021,0.41,2,9,2,STR-0003561
23307906,The Urban Loft,10626427,Evie,,Mission,37.76486,-122.41167,Entire home/apt,520,2,2,8/19/2018,0.05,1,180,0,STR-0003685
23312390,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78675,-122.40905,Hotel room,999,1,23,2/7/2020,0.62,63,283,0,1083521
23312433,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78742,-122.40701,Private room,999,1,9,10/17/2018,0.2,63,283,0,1083521
23312525,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78598,-122.40845,Hotel room,189,1,28,2/28/2020,0.76,63,283,0,1083521
23312568,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78774,-122.40893,Private room,999,1,5,10/13/2018,0.13,63,283,0,1083521
23312618,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78817,-122.40751,Private room,999,1,11,3/1/2019,0.29,63,283,0,1083521
23312644,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78634,-122.40717,Hotel room,999,1,13,5/22/2019,0.4,63,283,0,1083521
23312670,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78752,-122.40679,Private room,999,1,5,10/16/2018,0.13,63,283,0,1083521
23312702,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78622,-122.40904,Private room,999,1,7,1/27/2019,0.21,63,283,0,1083521
23312729,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78677,-122.40681,Private room,999,1,6,3/30/2018,0.13,63,283,0,1083521
23312776,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78809,-122.40734,Private room,189,1,19,5/18/2019,0.43,63,283,0,1083521
23312824,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78588,-122.40763,Private room,189,1,8,3/1/2020,0.37,63,283,0,1083521
23312854,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78585,-122.4073,Hotel room,999,1,3,9/6/2019,0.11,63,283,0,1083521
23312875,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78782,-122.40853,Private room,189,1,2,3/11/2018,0.04,63,283,0,1083521
23312910,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78794,-122.40773,Private room,999,1,3,3/25/2018,0.11,63,283,0,1083521
23313045,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78603,-122.40772,Hotel room,999,1,13,3/2/2020,0.6,63,283,0,1083521
23313157,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78753,-122.40677,Private room,999,1,7,3/13/2020,0.16,63,283,0,1083521
23313200,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78769,-122.40911,Private room,999,1,2,3/14/2020,0.05,63,283,0,1083521
23313242,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.7881,-122.40713,Private room,189,1,4,4/10/2018,0.11,63,283,0,1083521
23313273,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78789,-122.40716,Private room,189,1,8,7/2/2019,0.27,63,283,0,1083521
23313532,"Comfy Private Room-Bath[1] , parking",159540074,Hewett,,Crocker Amazon,37.71287,-122.44248,Private room,79,30,16,12/5/2019,0.37,5,307,1,3720764145
23314035,"Quiet Private Room with bath, Parking [3]",159540074,Hewett,,Crocker Amazon,37.71264,-122.44422,Private room,82,30,19,7/17/2018,0.45,5,364,0,3720764145
23314308,"Cozy Private Room with bath, Parking [4]",159540074,Hewett,,Crocker Amazon,37.71109,-122.44412,Private room,82,30,9,8/20/2021,6.14,5,307,2,3720764145
23326108,Charming Studio w/ Views near FIDI/Union Square!,4430421,Landmark,,Downtown/Civic Center,37.78474,-122.41633,Entire home/apt,88,30,1,9/1/2018,0.03,144,172,0,
23326739,Remodeled Studio in Heart of Downtown!,4430421,Landmark,,Downtown/Civic Center,37.78604,-122.41618,Entire home/apt,85,30,2,9/30/2018,0.06,144,72,0,
23353721,"Prime Central Flat with Wifi, Laundry, Parking",137980,Jack,,Castro/Upper Market,37.76107,-122.43955,Entire home/apt,350,30,12,10/7/2021,0.39,3,257,5,
23354077,Dolores Heights Suite,39759525,Maria,,Castro/Upper Market,37.75722,-122.43185,Entire home/apt,143,1,184,10/20/2021,7.28,3,35,52,STR-0003587
23358468,Stunning Sky-high Getaway,5913788,Steve,,Potrero Hill,37.75482,-122.40023,Entire home/apt,1600,4,5,8/12/2019,0.11,1,215,0,STR-0002100
23359001,"Smart Nob Hill Condo by FiDi, Union Sq, new CPMC",988375,Jennifer,,Nob Hill,37.79007,-122.41083,Entire home/apt,109,30,2,6/24/2019,0.08,16,0,0,
23359552,Roaring 20s original (1917 Classic SF home),172043251,Peter,,Noe Valley,37.74668,-122.42484,Private room,85,2,54,10/17/2021,1.8,3,159,12,STR-0004384
23371451,Explore Golden Gate Park at a Mid-century Guest Suite,18351762,Ashley,,Outer Sunset,37.75938,-122.50566,Entire home/apt,145,30,73,9/13/2021,1.83,1,140,5,STR-0002767
23372717,Spacious historic loft with a dedicated office,52729081,Mahyar,,South of Market,37.78024,-122.39243,Entire home/apt,275,30,0,,,1,30,0,
23373781,CONVENIENTLY LOCATED IN THE HEART OF SAN FRANCISCO,174218347,Ellis,,Inner Richmond,37.78584,-122.4661,Entire home/apt,206,30,0,,,1,339,0,
23414603,Oasis in Hayes with Private Patio,748231,CeCe,,Western Addition,37.77653,-122.43008,Entire home/apt,195,30,8,10/20/2021,0.2,1,354,2,STR-0003020
23419962,2BR Ideal SF/Inner Richmond Location Walk Score 96,2739132,Cindy,,Inner Richmond,37.78378,-122.46399,Entire home/apt,175,30,2,7/11/2018,0.05,1,0,0,
23431731,"New Remodeled 1 Bed/1 Bath Private, Quiet Retreat",16595319,Ryan,,Outer Sunset,37.76256,-122.49964,Entire home/apt,105,31,14,8/2/2021,0.33,1,4,2,
23432664,Pretty Edwardian Flat in Noe Valley,11259636,Malcolm,,Noe Valley,37.75276,-122.43458,Entire home/apt,160,30,2,9/15/2021,0.06,2,340,1,
23433090,Private Bedroom-Potrero Hill-San Francisco-2guests,6161482,Marion,,Potrero Hill,37.76219,-122.39653,Private room,159,1,131,10/30/2021,3.07,2,135,24,Pending Application
23437582,"Your Own Private Beautiful House w/Parking, Garden",1536316,Regina,,Castro/Upper Market,37.765,-122.44089,Entire home/apt,185,31,1,10/26/2018,0.03,1,1,0,
23452479,Stylish San Fran Home 1 Block to Golden Gate Park!,126644773,Evolve,,Outer Richmond,37.77526,-122.50125,Entire home/apt,323,3,3,9/15/2019,0.11,2,10,0,STR-0000076
23453660,(929 #C) Private bedroom + shared bathroom,46519368,Kenny,,Chinatown,37.79596,-122.40953,Private room,55,30,7,5/9/2021,0.53,7,151,3,
23453808,Sunny Suite One Block from Golden Gate Park,174981520,Earl,,Inner Richmond,37.77459,-122.46735,Private room,94,2,83,9/25/2021,2.75,3,340,13,STR-0004946
23470169,"Arts & Crafts Home, Ocean & Marin Views, 3-6 mos",77013822,Carol,,Inner Sunset,37.75878,-122.4758,Entire home/apt,167,60,1,1/11/2019,0.03,1,365,0,
23480149,Modern Luxury - Spacious Bedroom /Private Bathroom,11325592,Brittany,,South of Market,37.77815,-122.39527,Private room,160,30,2,7/20/2018,0.07,1,90,0,STR-0002332
23504233,*Charming Ashbury Hghts/Cole Valley Garden Studio,147265814,Courtney,,Haight Ashbury,37.76645,-122.44487,Entire home/apt,82,30,16,10/7/2021,0.38,1,50,8,
23505904,Charming Mission 2x1 w/ Modern Touches!,4430421,Landmark,,Mission,37.75418,-122.42412,Entire home/apt,145,30,1,8/15/2021,0.37,144,134,1,
23520080,Lovely Renovated Studio w/ views of SF near FIDI!,4430421,Landmark,,Downtown/Civic Center,37.78554,-122.41434,Entire home/apt,87,30,0,,,144,148,0,
23521230,Home Away From Home Too!,17572711,James,,Bayview,37.72793,-122.38515,Private room,57,1,48,8/8/2021,1.68,4,347,5,STR-0004770
23521739,Home Away From Home Too!,17572711,James,,Bayview,37.72863,-122.38551,Private room,57,1,48,9/5/2021,1.6,4,361,9,STR-0004770
23522824,Home Away From Home Too!,17572711,James,,Bayview,37.72819,-122.38714,Private room,57,1,40,7/15/2021,1.52,4,362,3,STR-0004770
23543739,Sunny Studio in Hayes Valley,48005494,Zeus,,Western Addition,37.77443,-122.42629,Entire home/apt,109,30,6,8/16/2021,0.15,44,330,3,
23544397,Modern Room with Private Bathroom + Balcony,145405692,Helen,,Lakeshore,37.73356,-122.47551,Private room,153,1,16,10/23/2021,0.39,3,119,1,City registration pending
23545253,Beautiful Studio in Hayes Valley,48005494,Zeus,,Western Addition,37.77536,-122.42464,Entire home/apt,105,30,3,9/13/2021,0.13,44,328,2,
23545831,Authentic Mission Studio w/ Modern Touches,4430421,Landmark,,Mission,37.7647,-122.41686,Entire home/apt,90,30,1,6/22/2019,0.03,144,129,0,
23545971,Comfortable One Bedroom in Cole Valley,1892430,Jan,,Haight Ashbury,37.76294,-122.45085,Entire home/apt,105,30,3,6/7/2021,0.09,29,346,1,
23550791,Remodeled bedroom with private en suite bathroom,175969733,Sat,,Crocker Amazon,37.71263,-122.44408,Private room,109,3,84,3/17/2020,1.99,3,0,0,STR-0004368
23551086,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78596,-122.40856,Hotel room,999,1,29,2/28/2020,0.66,63,284,0,1083521
23551138,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78594,-122.40704,Hotel room,999,1,18,2/24/2020,0.42,63,284,0,1083521
23551287,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78752,-122.40712,Hotel room,189,1,19,2/21/2020,0.55,63,284,0,1083521
23551361,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78788,-122.40676,Private room,189,1,11,10/18/2018,0.25,63,284,0,1083521
23551722,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78666,-122.4068,Private room,189,1,2,4/16/2018,0.05,63,284,0,1083521
23551772,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78651,-122.40714,Private room,189,1,22,5/18/2019,0.6,63,284,0,1083521
23551835,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78797,-122.40907,Hotel room,189,1,26,2/23/2020,0.75,63,284,0,1083521
23551954,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78606,-122.40707,Private room,189,1,14,4/21/2019,0.47,63,284,0,1083521
23552008,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78607,-122.40762,Private room,189,1,7,5/30/2019,0.23,63,284,0,1083521
23552081,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78629,-122.40874,Private room,189,1,5,9/1/2018,0.13,63,284,0,1083521
23552149,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78584,-122.4071,Private room,189,1,2,8/23/2018,0.05,63,284,0,1083521
23552269,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.7866,-122.40887,Private room,189,1,15,9/5/2021,0.42,63,284,1,1083521
23567834,Modern 1 Bedroom Garden Suite - Lovely & Bright,135551998,Terry,,Western Addition,37.77005,-122.43366,Entire home/apt,154,2,234,10/25/2021,5.75,1,57,61,STR-0002722
23568246,Private suite in Noe Valley,141784,Brad,,Noe Valley,37.74214,-122.43163,Entire home/apt,175,2,168,10/11/2021,3.95,2,16,20,STR-0003135
23581750,サンフランシスコ摩天楼やベイブリッジが絶景！安全で閑静な高級住宅街、便利なロケーション！,176266203,ﾀﾞｲ,,Potrero Hill,37.75923,-122.40234,Entire home/apt,307,5,1,8/2/2018,0.03,1,348,0,STR-0000645
23582186,Convenient Studio Next to Hilton SF,4430421,Landmark,,Downtown/Civic Center,37.78567,-122.41154,Entire home/apt,80,30,0,,,144,171,0,
23583038,Modern Castro Home Hidden Inside One of Area's Oldest Houses,10511700,Danny,,Castro/Upper Market,37.76306,-122.43137,Entire home/apt,500,3,29,11/28/2020,1.32,1,0,1,STR-0004688
23599466,A Great Hotel Style Suite in Union Square,70722023,Michael,,Nob Hill,37.79128,-122.40953,Entire home/apt,60,2,40,1/30/2020,1.17,57,8,0,License not needed per OSTR
23611401,Stratford Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78632,-122.40724,Private room,189,1,2,1/20/2020,0.06,63,284,0,License not needed per OSTR
23611950,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78664,-122.40682,Private room,999,1,1,7/1/2019,0.04,63,284,0,License not needed per OSTR
23629793,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78792,-122.40773,Private room,999,1,2,3/26/2018,0.05,63,284,0,License not needed per OSTR
23630055,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78809,-122.40815,Private room,999,1,8,1/26/2020,0.18,63,284,0,License not needed per OSTR
23634434,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78621,-122.40867,Private room,189,1,2,10/31/2018,0.05,63,284,0,License not needed per OSTR
23634520,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.7868,-122.40691,Private room,189,1,0,,,63,284,0,License not needed per OSTR
23634564,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78781,-122.40725,Private room,999,1,3,6/30/2019,1.91,63,284,1,License not needed per OSTR
23634597,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78789,-122.40852,Private room,189,1,1,4/14/2018,0.02,63,284,0,License not needed per OSTR
23634697,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.7879,-122.40734,Private room,189,1,1,3/14/2020,0.05,63,284,0,License not needed per OSTR
23634727,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78611,-122.40681,Private room,999,1,2,3/14/2018,0.05,63,284,0,License not needed per OSTR
23634752,Stratford Cozy Cool Queen,173206762,Stratford,,Downtown/Civic Center,37.78817,-122.40765,Private room,189,1,0,,,63,284,0,License not needed per OSTR
23634783,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78807,-122.40883,Private room,999,1,1,4/22/2018,0.02,63,284,0,License not needed per OSTR
23634896,Dolores Park Gem (superhost),48962963,Superhost,,Mission,37.76684,-122.42386,Entire home/apt,325,30,1,5/9/2018,0.02,2,305,0,registration pending
23650448,brand new built condo,40308957,Aj,,South of Market,37.77501,-122.41133,Private room,100,30,1,8/31/2021,0.47,2,365,1,
23665283,Historic Mission Studio w/ Modern Touches,4430421,Landmark,,Mission,37.75469,-122.42467,Entire home/apt,95,30,0,,,144,172,0,
23672181,Private Room w/En-Suite Bath in Heart of Mission,6378008,Andrea,,Mission,37.75685,-122.42087,Private room,94,2,139,10/21/2021,4.22,1,36,33,STR-0002892
23681212,GREAT HOTEL ROOM AT THE DONATELLO IN UNION SQUARE,64646820,Michelle,,Downtown/Civic Center,37.78887,-122.41095,Private room,187,3,53,2/14/2020,1.23,38,22,0,License not needed per OSTR
23681672,Sweet One storey Single Family House,47100471,Remi,,Western Addition,37.78492,-122.44675,Private room,313,30,3,7/10/2018,0.07,2,364,0,STR1073015
23684260,"All yours, a loved home in Bernal.",24053387,Annelise,,Bernal Heights,37.74662,-122.41717,Entire home/apt,182,30,10,12/21/2019,0.26,2,0,0,STR-0003962
23684463,THE DONATELLO HOTEL - UNION SQUARE,64646820,Michelle,,Downtown/Civic Center,37.78869,-122.41143,Entire home/apt,199,1,25,5/1/2019,0.64,38,0,0,License not needed per OSTR
23684875,UNION SQUARE-THE DONATELLO HOTEL,64646820,Michelle,,Downtown/Civic Center,37.78694,-122.41133,Private room,199,1,16,3/28/2019,0.36,38,0,0,License not needed per OSTR
23685499,INN AT THE OPERA BOUTIQUE HOTEL  (sleeps 4),64646820,Michelle,,Downtown/Civic Center,37.77978,-122.42323,Private room,214,2,14,2/28/2020,0.32,38,19,0,License not needed per OSTR
23685560,Charming Garden Suite in Bernal Heights,177394339,Laily&Tracey,,Bernal Heights,37.74431,-122.40734,Entire home/apt,195,2,105,11/1/2021,3.49,1,157,19,STR-0003179
23686129,STAY AT THE DONATELLO HOTEL IN UNION SQUARE,64646820,Michelle,,Downtown/Civic Center,37.78687,-122.41078,Private room,199,1,30,3/29/2019,0.77,38,0,0,License not needed per OSTR
23686364,INN AT THE OPERA BOUTIQUE HOTEL -free breakfast,64646820,Michelle,,Western Addition,37.77781,-122.42346,Private room,123,3,28,2/14/2020,0.64,38,61,0,License not needed per OSTR
23698833,"Large, Bright Garden studio w/ parking & backyard",29665662,Alina,,Bayview,37.7295,-122.38435,Entire home/apt,111,2,97,9/20/2021,3.51,4,0,11,STR-0004701
23699151,STUDIO AT DONATELLO HOTEL UNION SQUARE - SLEEPS 4,64646820,Michelle,,Downtown/Civic Center,37.78756,-122.40936,Private room,177,1,16,10/25/2018,0.4,38,0,0,License not needed per OSTR
23700802,Entire SF Flat near Golden Gate Park & Ocean Beach,177152067,Irene,,Outer Sunset,37.76299,-122.49784,Entire home/apt,375,2,33,10/22/2021,1.09,1,41,9,STR-0003859
23705765,"Entire Home |  Glen Park, Families and Business",4656446,Air Concierge,,Glen Park,37.736679,-122.426819,Entire home/apt,149,4,19,2/5/2021,0.47,4,144,1,City Registration Pending
23711723,Stylish 2 Bedroom Victorian Flat in the Mission,177676737,Allison And Brian,,Mission,37.75553,-122.42143,Entire home/apt,300,2,12,8/12/2019,0.29,1,0,0,STR-0003409
23711998,Zen Room with Private Bathroom and Ocean View,145405692,Helen,,Lakeshore,37.73439,-122.47439,Private room,104,1,51,2/16/2020,1.67,3,90,0,STR-0003189
23714398,Art-filled Victorian Flat w/French Chef’s Kitchen,26383,Gregory And Michèle,,Haight Ashbury,37.76799,-122.44947,Entire home/apt,695,4,38,8/15/2021,0.97,1,80,8,STR-0003706
23728478,SAN FRANCISCO HOUSE FOR  SUMMER,40904237,Marcia,,Bernal Heights,37.74005,-122.41941,Entire home/apt,75,30,0,,,1,0,0,
23732691,Sunshine Room sleeps 4,145405692,Helen,,Lakeshore,37.73439,-122.47439,Private room,131,1,51,11/16/2019,1.53,3,90,0,STR-0003189
