id,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,host_days_active,time_since_first_review,time_since_last_review
41932702,2019-06-20,within an hour,100%,1,0,0,1,Downtown/Civic Center,Other,Private room,2,1 bath,1.0,1.0,$169.00 ,1,28,0,0,0,0,3,2021-02-28,5.0,5.0,5.0,5.0,5.0,5.0,4.33,Pending Application,1,4,0,4,0,-18.0,nan,nan
41938161,2013-08-21,a few days or more,0-49%,0,2,2,1,Bayview,Other,Private room,2,1.5 shared baths,1.0,1.0,$75.00 ,30,1125,30,60,90,90,0,,,,,,,,,,0,2,0,2,0,2111.0,nan,nan
41940743,2018-06-22,within a day,100%,0,0,0,0,Castro/Upper Market,Other,Entire home/apt,3,1 bath,1.0,1.0,$129.00 ,31,180,0,12,42,222,2,2020-07-06,5.0,4.5,5.0,5.0,5.0,5.0,4.5,,1,1,1,0,0,345.0,nan,nan
41941670,2014-01-14,within a few hours,100%,1,2,2,1,West of Twin Peaks,Other,Entire home/apt,4,1 bath,1.0,2.0,$175.00 ,3,29,9,23,52,137,25,2021-08-18,5.0,4.92,5.0,5.0,5.0,4.92,4.92,STR-0004313,0,1,1,0,0,1965.0,nan,nan
41961599,2019-09-04,,unknown,0,2,2,1,Pacific Heights,Other,Private room,2,1 shared bath,1.0,1.0,$559.00 ,1,28,6,7,7,7,1,2021-01-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,License not needed per OSTR,1,2,0,2,0,-94.0,nan,nan
41961843,2019-09-04,,unknown,0,2,2,1,Pacific Heights,Other,Private room,2,1 private bath,1.0,1.0,$859.00 ,1,28,10,15,16,16,0,,,,,,,,,Licensed Hotel/B&B,1,2,0,2,0,-94.0,nan,nan
41962430,2020-01-28,within an hour,100%,1,1,1,0,Inner Sunset,Other,Entire home/apt,3,1 bath,1.0,2.0,$121.00 ,1,270,0,0,0,0,55,2020-02-15,4.93,4.98,4.98,4.91,4.93,4.87,4.89,STR-0004921,0,1,1,0,0,-240.0,nan,nan
41971983,2019-11-19,within an hour,90-99%,0,6,6,1,Financial District,Other,Private room,3,1 private bath,2.0,2.0,$142.00 ,1,1125,22,42,69,342,21,2020-11-11,4.57,4.52,4.86,4.67,4.52,4.9,4.67,License not needed per OSTR,1,6,0,6,0,-170.0,nan,nan
41972086,2019-11-19,within an hour,90-99%,0,6,6,1,Chinatown,Other,Private room,2,1 private bath,1.0,1.0,$87.00 ,1,1125,29,59,89,364,7,2021-05-19,3.71,4.14,4.43,4.43,4.0,4.14,3.86,License not needed per OSTR,1,6,0,6,0,-170.0,nan,nan
41974014,2019-11-19,within an hour,90-99%,0,6,6,1,Financial District,Other,Private room,3,1 private bath,2.0,2.0,$94.00 ,1,1125,15,45,71,346,3,2021-02-27,4.67,4.67,4.67,5.0,4.0,4.33,4.67,License not needed per OSTR,1,6,0,6,0,-170.0,nan,nan
41974184,2019-11-19,within an hour,90-99%,0,6,6,1,Financial District,Other,Private room,4,1 private bath,2.0,3.0,$104.00 ,1,1125,7,32,56,331,11,2020-10-13,4.09,3.91,4.36,3.82,3.64,4.36,4.27,License not needed per OSTR,1,6,0,6,0,-170.0,nan,nan
41974222,2019-11-19,within an hour,90-99%,0,6,6,1,Financial District,Other,Private room,2,1 shared bath,1.0,1.0,$70.00 ,1,1125,30,60,90,365,1,2021-09-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,License not needed per OSTR,1,6,0,6,0,-170.0,nan,nan
41976381,2018-11-19,within an hour,100%,1,48,48,1,Excelsior,Other,Private room,2,2 shared baths,1.0,1.0,$67.00 ,70,1125,0,0,30,212,2,2020-07-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0,7,3,4,0,195.0,nan,nan
41976580,2018-11-19,within an hour,100%,1,48,48,1,Excelsior,Other,Private room,2,2 shared baths,1.0,1.0,$61.00 ,70,1125,30,60,90,149,4,2020-09-19,5.0,5.0,5.0,5.0,5.0,4.25,5.0,,0,7,3,4,0,195.0,nan,nan
41976665,2018-11-19,within an hour,100%,1,48,48,1,Excelsior,Other,Private room,2,2 shared baths,1.0,2.0,$46.00 ,70,1125,1,31,61,151,0,,,,,,,,,,0,7,3,4,0,195.0,nan,nan
41976745,2018-11-19,within an hour,100%,1,48,48,1,Excelsior,Other,Private room,2,2 shared baths,1.0,1.0,$56.00 ,70,1125,13,43,73,73,5,2021-08-05,4.8,4.8,4.6,4.8,5.0,4.8,4.8,,0,7,3,4,0,195.0,nan,nan
41979414,2010-03-14,within an hour,100%,1,0,0,1,Inner Sunset,Other,Private room,2,1 private bath,1.0,,$100.00 ,2,7,0,0,0,0,35,2021-07-22,5.0,5.0,4.91,5.0,5.0,4.94,5.0,STR-0004882,0,1,0,1,0,3367.0,nan,nan
41981877,2013-05-02,within a day,50-89%,0,7,7,1,Inner Richmond,House,Entire home/apt,2,1 bath,1.0,2.0,$107.00 ,30,1125,15,17,17,252,7,2021-08-01,4.86,5.0,4.71,5.0,4.86,5.0,4.71,,0,2,1,0,1,2222.0,nan,nan
41983998,2012-12-17,within a few hours,90-99%,1,92,92,1,Mission,House,Entire home/apt,2,1 bath,,,$88.00 ,30,1125,0,0,23,113,1,2021-05-15,4.0,5.0,5.0,5.0,4.0,5.0,3.0,,0,144,143,1,0,2358.0,nan,nan
41987401,2013-02-12,within a day,100%,0,0,0,1,Bernal Heights,House,Entire home/apt,4,1.5 baths,2.0,2.0,$166.00 ,30,365,1,31,61,151,0,,,,,,,,,,0,1,1,0,0,2301.0,nan,nan
42003610,2015-03-16,a few days or more,0-49%,0,0,0,1,Inner Sunset,Other,Private room,2,1 private bath,1.0,,$80.00 ,30,1125,30,60,90,180,0,,,,,,,,,,1,2,0,1,1,1539.0,nan,nan
42015681,2020-02-05,,unknown,0,1,1,1,Outer Richmond,Other,Entire home/apt,4,1 bath,1.0,2.0,$185.00 ,2,29,5,22,51,140,74,2021-01-27,4.93,4.95,4.96,4.95,4.96,4.99,4.8,pending,1,1,1,0,0,-248.0,nan,nan
42016488,2014-08-23,within an hour,100%,1,0,0,1,Twin Peaks,Other,Entire home/apt,3,1 bath,,2.0,$143.00 ,2,1125,4,7,26,212,34,2020-02-27,5.0,4.94,5.0,5.0,5.0,5.0,4.94,STR-0004869,1,1,1,0,0,1744.0,nan,nan
42021249,2019-01-14,within an hour,100%,1,2,2,0,Inner Richmond,Other,Private room,2,1.5 shared baths,1.0,1.0,$105.00 ,1,1125,25,55,85,85,13,2021-06-16,4.77,4.85,4.69,4.69,4.69,4.92,4.85,STR-0004644,0,2,0,2,0,139.0,nan,nan
42021656,2019-01-14,within an hour,100%,1,2,2,0,Inner Richmond,Other,Private room,1,1.5 shared baths,1.0,,$103.00 ,1,1125,25,55,85,85,10,2020-02-28,4.7,4.9,4.8,5.0,4.8,4.9,4.8,STR-0004644,0,2,0,2,0,139.0,nan,nan
42038351,2016-03-27,within an hour,100%,1,76,76,1,Russian Hill,Other,Entire home/apt,4,1 bath,1.0,1.0,$129.00 ,3,10,0,0,9,21,1,2020-03-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,License not needed per OSTR,0,38,5,33,0,1162.0,nan,nan
42042067,2020-02-03,within a few hours,100%,1,0,0,1,Bernal Heights,Other,Entire home/apt,2,1 bath,,1.0,$125.00 ,6,21,0,0,4,5,25,2020-02-25,4.96,4.96,5.0,5.0,5.0,4.96,4.92,STR-0004643,0,1,1,0,0,-246.0,nan,nan
42044647,2011-10-09,within an hour,50-89%,1,0,0,1,Castro/Upper Market,Other,Entire home/apt,4,1.5 baths,2.0,2.0,$399.00 ,2,1125,17,41,61,241,32,2020-12-22,4.88,5.0,4.78,4.97,4.91,5.0,4.81,STR-0004645,0,1,1,0,0,2793.0,nan,nan
42044769,2019-11-19,within an hour,90-99%,0,6,6,1,Financial District,Other,Private room,2,1 private bath,1.0,1.0,$87.00 ,1,1125,29,59,89,364,7,2021-01-30,4.43,4.29,4.57,4.43,3.57,4.86,4.43,License not needed per OSTR,1,6,0,6,0,-170.0,nan,nan
42046079,2011-09-16,within an hour,100%,0,1,1,0,Castro/Upper Market,Other,Private room,1,1 private bath,1.0,1.0,$102.00 ,3,1000,0,0,0,0,5,2021-10-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,STR-0004398,0,2,0,2,0,2816.0,nan,nan
42067678,2014-08-29,within a few hours,90-99%,1,157,157,1,Downtown/Civic Center,Other,Private room,4,1 private bath,,2.0,$167.00 ,2,1125,13,13,13,13,7,2020-03-03,4.71,4.86,4.71,4.86,4.86,4.57,4.86,License not needed per OSTR,0,10,2,8,0,1738.0,nan,nan
42071942,2017-07-12,within a day,100%,0,0,0,1,Outer Sunset,Other,Private room,2,1 shared bath,1.0,2.0,$65.00 ,30,100,29,59,89,364,0,,,,,,,,,,0,1,0,1,0,690.0,nan,nan
42073272,2014-03-13,within an hour,100%,1,0,0,1,Haight Ashbury,House,Entire home/apt,2,1 bath,,2.0,$78.00 ,30,90,1,1,5,174,3,2020-12-17,5.0,5.0,4.67,5.0,5.0,5.0,4.67,,0,1,1,0,0,1907.0,nan,nan
42094030,2010-03-14,a few days or more,50-89%,0,0,0,1,Outer Mission,Other,Entire home/apt,3,1 bath,2.0,2.0,$90.00 ,30,90,30,60,90,180,1,2021-05-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,1,1,0,0,3367.0,nan,nan
42094470,2016-02-12,within a day,0-49%,0,3,3,1,Excelsior,Other,Private room,2,1 shared bath,1.0,1.0,$75.00 ,30,1125,28,58,88,178,0,,,,,,,,,,0,3,1,2,0,1206.0,nan,nan
42095006,2016-02-12,within a day,0-49%,0,3,3,1,Excelsior,Other,Private room,2,1 shared bath,1.0,1.0,$65.00 ,30,1125,28,58,88,178,0,,,,,,,,,,0,3,1,2,0,1206.0,nan,nan
42096739,2015-11-02,within an hour,100%,0,1106,1106,1,South of Market,Other,Entire home/apt,2,1 bath,,,$143.00 ,30,1125,0,9,39,314,2,2021-02-03,5.0,4.5,5.0,5.0,5.0,4.0,4.5,,1,44,44,0,0,1308.0,nan,nan
42113128,2011-08-31,,unknown,1,0,0,1,Potrero Hill,Other,Private room,4,1 private bath,2.0,2.0,$188.00 ,2,6,0,0,0,0,0,,,,,,,,,STR-0001806,0,2,0,2,0,2832.0,nan,nan
42116788,2011-12-06,within an hour,50-89%,0,19,19,1,Marina,House,Entire home/apt,4,1 bath,,1.0,$162.00 ,30,180,1,2,32,32,1,2020-04-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,18,18,0,0,2735.0,nan,nan
42121425,2014-08-29,within a few hours,90-99%,1,157,157,1,Downtown/Civic Center,Other,Private room,4,1 private bath,1.0,2.0,$132.00 ,2,1125,11,11,11,11,0,,,,,,,,,License not needed per OSTR,0,10,2,8,0,1738.0,nan,nan
42136964,2019-07-21,,unknown,0,0,0,0,Visitacion Valley,Other,Private room,4,1 private bath,1.0,2.0,$85.00 ,1,1125,0,0,0,0,2,2020-02-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,pending,1,1,0,1,0,-49.0,nan,nan
42139985,2013-09-22,,unknown,1,0,0,1,Castro/Upper Market,Other,Entire home/apt,2,1 bath,1.0,2.0,$130.00 ,30,1125,0,25,55,330,3,2021-01-08,5.0,5.0,5.0,5.0,5.0,5.0,4.33,,0,1,1,0,0,2079.0,nan,nan
42140976,2014-09-02,within a day,50-89%,0,4,4,1,Ocean View,Other,Entire home/apt,2,1 bath,1.0,1.0,$75.00 ,30,1125,0,0,0,8,1,2020-04-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0,3,2,1,0,1734.0,nan,nan
42152933,2019-05-16,within an hour,100%,0,76,76,1,North Beach,House,Entire home/apt,2,1 bath,,,$399.00 ,3,8,0,0,0,0,1,2020-02-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,License not needed per OSTR,0,79,58,21,0,17.0,nan,nan
42154834,2010-08-17,within a few hours,100%,0,12,12,1,Chinatown,House,Entire home/apt,2,1 bath,2.0,2.0,$125.00 ,30,365,0,10,40,315,2,2021-05-31,4.5,4.5,4.0,4.5,5.0,5.0,5.0,,0,11,9,2,0,3211.0,nan,nan
42157054,2015-01-04,within an hour,100%,1,19,19,1,Noe Valley,Other,Entire home/apt,2,1 bath,1.0,1.0,$152.00 ,30,181,0,29,59,119,5,2020-04-01,4.8,4.8,4.6,5.0,5.0,5.0,4.2,,0,4,2,2,0,1610.0,nan,nan
42161427,2013-11-13,within an hour,100%,1,2,2,1,Mission,Other,Entire home/apt,8,2 baths,3.0,4.0,$600.00 ,3,27,0,15,45,320,6,2021-06-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,City Registration Pending,1,2,1,1,0,2027.0,nan,nan
42203080,2010-02-24,within a few hours,90-99%,0,96,96,1,Financial District,Other,Private room,2,1 private bath,,1.0,$366.00 ,2,1125,30,60,90,365,0,,,,,,,,,License not needed per OSTR,0,15,0,15,0,3385.0,nan,nan
42205156,2010-02-24,within a few hours,90-99%,0,96,96,1,Financial District,Other,Private room,2,1 private bath,,1.0,$366.00 ,2,1125,30,60,90,365,0,,,,,,,,,License not needed per OSTR,0,15,0,15,0,3385.0,nan,nan
42205587,2010-02-24,within a few hours,90-99%,0,96,96,1,Chinatown,Other,Private room,2,1 private bath,,1.0,$366.00 ,2,1125,30,60,90,365,1,2020-02-27,5.0,5.0,5.0,5.0,5.0,5.0,4.0,License not needed per OSTR,0,15,0,15,0,3385.0,nan,nan
42206227,2010-02-24,within a few hours,90-99%,0,96,96,1,Financial District,Other,Private room,2,1 private bath,,1.0,$366.00 ,2,1125,30,60,90,365,0,,,,,,,,,License not needed per OSTR,0,15,0,15,0,3385.0,nan,nan
42206339,2015-04-27,within an hour,100%,0,2,2,0,Downtown/Civic Center,House,Entire home/apt,2,1 bath,,,$88.00 ,30,1125,0,11,41,41,5,2021-04-16,4.4,3.8,4.2,4.2,3.8,4.2,4.2,,0,1,1,0,0,1497.0,nan,nan
42206528,2010-02-24,within a few hours,90-99%,0,96,96,1,Downtown/Civic Center,Other,Private room,2,1 private bath,,1.0,$366.00 ,2,1125,30,60,90,365,1,2020-02-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,License not needed per OSTR,0,15,0,15,0,3385.0,nan,nan
42209720,2014-08-04,,unknown,1,0,0,0,Bernal Heights,Other,Entire home/apt,3,1 bath,1.0,2.0,$148.00 ,2,1125,6,32,62,62,99,2021-04-20,4.97,4.97,4.88,4.99,5.0,4.93,4.89,pending,0,1,1,0,0,1763.0,nan,nan
42221751,2019-07-03,within a few hours,100%,0,0,0,1,Downtown/Civic Center,Other,Entire home/apt,4,1 bath,1.0,2.0,$243.00 ,3,1125,0,0,23,203,0,,,,,,,,,License not needed per OSTR,0,4,4,0,0,-31.0,nan,nan
42225903,2019-07-03,within a few hours,100%,0,0,0,1,Downtown/Civic Center,Other,Entire home/apt,4,1 bath,1.0,2.0,$243.00 ,3,1125,0,0,28,208,0,,,,,,,,,License not needed per OSTR,0,4,4,0,0,-31.0,nan,nan
42226307,2019-07-03,within a few hours,100%,0,0,0,1,Nob Hill,Other,Entire home/apt,4,1 bath,1.0,2.0,$243.00 ,3,1125,0,0,28,208,0,,,,,,,,,License not needed per OSTR,0,4,4,0,0,-31.0,nan,nan
42226441,2018-09-30,within a day,90-99%,1,4,4,0,Russian Hill,House,Entire home/apt,6,2.5 baths,2.0,2.0,"$1,000.00 ",1,30,0,0,18,18,4,2021-07-06,5.0,4.75,5.0,5.0,4.5,5.0,4.75,License not needed per OSTR,0,5,3,2,0,245.0,nan,nan
42227073,2019-07-03,within a few hours,100%,0,0,0,1,Nob Hill,Other,Entire home/apt,4,1 bath,1.0,2.0,$243.00 ,3,1125,0,0,29,208,0,,,,,,,,,License not needed per OSTR,0,4,4,0,0,-31.0,nan,nan
42251956,2017-08-30,,unknown,0,1,1,1,Mission,Other,Entire home/apt,4,1 bath,2.0,2.0,$210.00 ,30,45,23,53,83,173,0,,,,,,,,,,0,1,1,0,0,641.0,nan,nan
42252582,2016-01-24,,unknown,0,0,0,1,South of Market,Other,Private room,2,1 private bath,1.0,,$100.00 ,30,1125,30,60,90,180,0,,,,,,,,,,1,1,0,1,0,1225.0,nan,nan
42254451,2015-09-16,within an hour,100%,0,1,1,1,Ocean View,Other,Entire home/apt,5,1 bath,2.0,3.0,$210.00 ,30,1125,30,60,90,90,10,2021-05-03,4.7,4.5,4.6,5.0,4.8,4.5,4.6,STR-0003068,0,1,1,0,0,1355.0,nan,nan
42270930,2012-10-21,within a few hours,100%,0,0,0,1,Western Addition,Other,Entire home/apt,2,2 baths,2.0,1.0,$250.00 ,30,1125,0,0,22,22,2,2021-06-05,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,0,1,1,0,0,2415.0,nan,nan
42278240,2020-02-13,,unknown,0,0,0,0,West of Twin Peaks,Other,Entire home/apt,4,1 bath,1.0,2.0,$89.00 ,1,28,0,0,0,0,2,2020-02-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,STR-0004104,0,1,1,0,0,-256.0,nan,nan
42296655,2014-03-03,within a few hours,100%,1,0,0,1,Bayview,Other,Entire home/apt,4,1 bath,3.0,3.0,$105.00 ,30,90,27,57,87,362,6,2020-03-31,4.83,4.83,4.83,5.0,5.0,4.83,5.0,,0,1,1,0,0,1917.0,nan,nan
42301216,2010-08-17,within a few hours,100%,0,12,12,1,Chinatown,Other,Entire home/apt,2,1 bath,2.0,2.0,$110.00 ,30,365,30,60,90,365,0,,,,,,,,,,1,11,9,2,0,3211.0,nan,nan
42307530,2014-04-11,within a day,100%,1,2,2,0,Mission,House,Entire home/apt,1,1 bath,2.0,2.0,$110.00 ,30,1125,7,37,67,157,0,,,,,,,,,,0,2,2,0,0,1878.0,nan,nan
42314030,2010-08-17,within a few hours,100%,0,12,12,1,Financial District,Other,Private room,2,1 private bath,2.0,2.0,$110.00 ,30,1125,19,49,79,354,1,2021-08-04,5.0,5.0,5.0,5.0,5.0,3.0,4.0,,0,11,9,2,0,3211.0,nan,nan
42336101,2016-03-14,,unknown,0,5,5,1,Downtown/Civic Center,Other,Private room,2,1 private bath,1.0,1.0,$580.00 ,1,1125,0,0,0,0,0,,,,,,,,,License not needed per OSTR,1,3,0,1,0,1175.0,nan,nan
42336333,2017-03-24,within an hour,100%,1,0,0,1,Excelsior,Other,Private room,2,1 private bath,1.0,1.0,$55.00 ,30,120,1,1,1,1,2,2021-08-05,5.0,5.0,4.5,5.0,5.0,5.0,4.5,,0,3,0,3,0,800.0,nan,nan
42336611,2017-03-24,within an hour,100%,1,0,0,1,Excelsior,Other,Private room,2,1 shared bath,1.0,1.0,$49.00 ,30,120,29,29,29,29,3,2020-03-22,5.0,5.0,5.0,5.0,5.0,4.0,4.67,,0,3,0,3,0,800.0,nan,nan
42340184,2010-08-17,within a few hours,100%,0,12,12,1,South of Market,Other,Private room,2,1 shared bath,1.0,1.0,$160.00 ,30,256,30,60,90,365,0,,,,,,,,,,1,11,9,2,0,3211.0,nan,nan
42403122,2016-12-16,within an hour,100%,0,1987,1987,1,South of Market,House,Entire home/apt,4,2 baths,2.0,2.0,$288.00 ,30,1125,0,0,0,158,0,,,,,,,,,,1,154,154,0,0,898.0,nan,nan
42403169,2016-12-16,within an hour,100%,0,1987,1987,1,South of Market,House,Entire home/apt,4,2 baths,2.0,2.0,$244.00 ,30,1125,29,59,89,364,0,,,,,,,,,,1,154,154,0,0,898.0,nan,nan
42408462,2017-07-17,within an hour,100%,0,10,10,1,Russian Hill,House,Entire home/apt,2,1 bath,1.0,1.0,$110.00 ,30,1125,2,5,5,221,6,2020-04-27,4.83,5.0,4.67,5.0,5.0,5.0,4.83,,0,3,3,0,0,685.0,nan,nan
42414518,2014-12-23,within an hour,100%,1,50,50,1,Lakeshore,Other,Entire home/apt,5,2.5 baths,2.0,2.0,$175.00 ,2,1125,14,44,74,74,52,2021-05-31,4.87,4.88,4.87,4.94,4.92,4.94,4.69,STR-0004950,0,2,2,0,0,1622.0,nan,nan
42419568,2019-05-16,within an hour,100%,0,76,76,1,Financial District,House,Entire home/apt,4,2.5 baths,2.0,2.0,$699.00 ,5,7,0,0,0,0,0,,,,,,,,,License not needed per OSTR,0,79,58,21,0,17.0,nan,nan
42429191,2019-06-11,within a few hours,100%,0,75,75,1,Nob Hill,Other,Private room,2,5 shared baths,1.0,,$60.00 ,365,1125,30,60,90,365,0,,,,,,,,,,0,56,0,56,0,-9.0,nan,nan
42429868,2019-06-11,within a few hours,100%,0,75,75,1,Nob Hill,Other,Private room,2,5 shared baths,1.0,,$60.00 ,365,1125,30,60,90,365,0,,,,,,,,,,0,56,0,56,0,-9.0,nan,nan
42433950,2012-07-27,within an hour,100%,0,3,3,1,Mission,Other,Private room,2,1 private bath,1.0,1.0,$115.00 ,3,15,10,30,54,55,20,2021-08-24,5.0,5.0,4.95,5.0,5.0,4.9,5.0,STR-0004251,1,3,0,3,0,2501.0,nan,nan
42434687,2014-03-01,within an hour,100%,1,6,6,0,Russian Hill,House,Entire home/apt,4,1 bath,1.0,2.0,$120.00 ,30,180,0,13,43,318,0,,,,,,,,,,0,6,6,0,0,1919.0,nan,nan
42434867,2016-08-22,within an hour,100%,0,27,27,1,Haight Ashbury,Other,Entire home/apt,2,1 bath,1.0,1.0,$90.00 ,30,182,4,34,64,339,0,,,,,,,,,,1,21,21,0,0,1014.0,nan,nan
42436568,2019-05-16,within an hour,100%,0,76,76,1,Financial District,House,Entire home/apt,8,3 baths,3.0,4.0,"$9,999.00 ",3,7,0,0,0,0,0,,,,,,,,,License not needed per OSTR,0,79,58,21,0,17.0,nan,nan
42440804,2012-12-07,,unknown,0,4,4,1,Bayview,Other,Private room,1,1 shared bath,1.0,1.0,$40.00 ,30,1125,0,0,0,0,1,2020-06-30,2.0,1.0,5.0,5.0,1.0,1.0,1.0,,0,3,0,3,0,2368.0,nan,nan
42448700,2016-12-16,within an hour,100%,0,1987,1987,1,South of Market,House,Entire home/apt,4,2 baths,2.0,2.0,$272.00 ,30,1125,12,42,72,347,0,,,,,,,,,,1,154,154,0,0,898.0,nan,nan
42456584,2019-10-22,,unknown,0,5,5,1,South of Market,Other,Private room,2,1 bath,1.0,1.0,$199.00 ,1,28,29,57,79,129,1,2021-06-22,4.0,5.0,5.0,5.0,5.0,5.0,4.0,License not needed per OSTR,1,5,0,5,0,-142.0,nan,nan
42458125,2019-10-24,within an hour,100%,1,1,1,1,Mission,House,Entire home/apt,4,1 bath,2.0,2.0,$180.00 ,30,120,2,13,13,281,1,2021-08-06,5.0,5.0,5.0,5.0,5.0,5.0,3.0,,1,3,3,0,0,-144.0,nan,nan
42484367,2015-02-07,within an hour,100%,1,1,1,0,Nob Hill,Other,Private room,2,1 private bath,1.0,1.0,$91.00 ,30,1125,9,14,16,291,1,2021-10-22,4.0,4.0,4.0,4.0,4.0,5.0,4.0,,1,4,1,3,0,1576.0,nan,nan
42484382,2015-02-07,within an hour,100%,1,1,1,0,Nob Hill,Other,Private room,2,1 shared bath,1.0,1.0,$84.00 ,30,1125,30,44,46,321,3,2021-08-22,5.0,5.0,5.0,5.0,5.0,5.0,4.67,,1,4,1,3,0,1576.0,nan,nan
42484387,2015-02-07,within an hour,100%,1,1,1,0,Nob Hill,Other,Private room,1,1 shared bath,1.0,1.0,$90.00 ,30,1125,20,34,36,311,2,2021-08-31,5.0,5.0,5.0,5.0,5.0,4.5,4.0,,1,4,1,3,0,1576.0,nan,nan
42515202,2020-02-05,within an hour,90-99%,0,6,6,1,Chinatown,Other,Private room,4,1 private bath,1.0,2.0,$198.00 ,1,1125,21,48,69,336,0,,,,,,,,,Approved by government,1,4,0,4,0,-248.0,nan,nan
42515207,2020-02-05,within an hour,90-99%,0,6,6,1,Financial District,Other,Private room,4,1 private bath,1.0,2.0,$198.00 ,1,1125,30,59,80,347,31,2021-10-14,4.52,4.52,4.68,4.81,4.65,4.84,4.48,Approved by government,1,4,0,4,0,-248.0,nan,nan
42515322,2020-02-05,within an hour,90-99%,0,6,6,1,Chinatown,Other,Private room,2,1 shared bath,1.0,,$173.00 ,1,1125,30,60,81,348,0,,,,,,,,,Approved by government,1,4,0,4,0,-248.0,nan,nan
42515328,2020-02-05,within an hour,90-99%,0,6,6,1,Chinatown,Other,Private room,2,1 private bath,1.0,1.0,$173.00 ,1,1125,27,57,78,345,5,2021-06-20,4.2,4.8,4.8,4.8,4.8,4.4,3.8,Approved by government,1,4,0,4,0,-248.0,nan,nan
42517230,2015-11-02,within an hour,100%,0,1106,1106,1,South of Market,Other,Entire home/apt,2,1 bath,1.0,1.0,$193.00 ,30,1125,7,7,7,7,1,2020-08-31,5.0,5.0,5.0,5.0,4.0,5.0,4.0,,1,44,44,0,0,1308.0,nan,nan
42517778,2014-10-07,within an hour,100%,0,2,2,1,Inner Sunset,Other,Private room,4,1.5 shared baths,1.0,3.0,$71.00 ,1,21,11,21,39,226,20,2020-03-05,4.7,4.85,4.8,4.9,4.9,4.8,4.8,STR-0003449,1,1,0,1,0,1699.0,nan,nan
42520602,2019-06-24,,unknown,0,0,0,1,Russian Hill,House,Entire home/apt,4,1 bath,,1.0,$240.00 ,30,30,0,0,0,0,0,,,,,,,,,,0,1,1,0,0,-22.0,nan,nan
42525879,2013-10-12,within a few hours,50-89%,1,0,0,1,Bernal Heights,Other,Entire home/apt,2,1 bath,2.0,2.0,$300.00 ,2,1125,10,10,40,40,19,2020-03-03,4.89,5.0,4.72,5.0,5.0,5.0,4.89,STR-0004646,0,1,1,0,0,2059.0,nan,nan
42536368,2018-09-30,within a day,90-99%,1,4,4,0,Russian Hill,Other,Private room,4,1 bath,1.0,1.0,$650.00 ,1,14,8,24,54,329,8,2021-08-13,4.88,4.75,5.0,5.0,4.88,5.0,4.38,License not needed per OSTR,0,5,3,2,0,245.0,nan,nan
42541579,2018-05-10,,unknown,0,0,0,0,Parkside,Other,Private room,2,2 baths,2.0,2.0,$130.00 ,30,1125,30,60,90,90,0,,,,,,,,,,1,1,0,1,0,388.0,nan,nan
42557380,2017-11-12,within an hour,100%,0,7,7,0,Marina,Other,Private room,2,1 shared bath,1.0,2.0,$80.00 ,30,60,9,39,69,344,0,,,,,,,,,,1,7,0,7,0,567.0,nan,nan
42558111,2017-11-12,within an hour,100%,0,7,7,0,Marina,Other,Private room,2,1.5 baths,1.0,,$80.00 ,30,60,0,30,60,335,2,2021-07-03,4.0,3.5,3.0,4.0,4.5,5.0,4.5,,1,7,0,7,0,567.0,nan,nan
42579873,2010-08-17,within a few hours,100%,0,12,12,1,Outer Sunset,Other,Entire home/apt,2,1 bath,1.0,1.0,$83.00 ,30,365,30,60,90,365,2,2021-01-21,4.5,4.0,4.5,5.0,5.0,5.0,3.5,,0,11,9,2,0,3211.0,nan,nan
42585784,2014-08-17,within an hour,100%,1,1,1,0,Bayview,Other,Entire home/apt,8,2 baths,4.0,6.0,$223.00 ,4,180,3,19,40,40,22,2021-04-04,5.0,5.0,5.0,5.0,5.0,4.5,4.91,STR-0005001,0,1,1,0,0,1750.0,nan,nan
42592662,2012-05-23,within a few hours,100%,0,1,1,1,Nob Hill,Other,Private room,1,1 private bath,1.0,2.0,$120.00 ,31,1125,0,27,57,332,0,,,,,,,,,,0,1,0,1,0,2566.0,nan,nan
